date,review,rating,isEdited,title,userName,developerResponse
2012-07-10 18:04:52,"It's really simple and easy to use, and there can be up to 8 pictures which is the best I've seen thus far. Not much traffic though, but hopefully that will turn around soon.",4,False,Pretty kool.,CorvetteStar,
2016-09-16 18:36:17,"Not only is the app buggy but this app is very racist and the support team does absolutely nothing about it.

Even if you directly email the support team about the racism on the app which I have done...they DO NOT give a response about it.
Reporting the profiles does absolutely nothing.
This app is horrid. I don't think anyone should get this app.",1,False,"Awful, this apps just awful.",Irisvalentine0,
2015-06-14 23:23:32,Seriously this app is so amazing! It is super easy to use and lots of cool features. If I am traveling I can see who is around my destination or find people all over the world! I love this app!,5,False,I LOVE HORNET,RomeoJayy,
2014-05-11 12:24:42,I love this app. I've used them all and this one is the one I keep in my home screen. It's the only app of its kind that is worthy of a monthly membership fee.,5,False,Great app,fringedweller,
2013-12-12 04:36:32,"Nice app has some nice guys. Biggest complaint is it doesn't sound when a message comes in, and screen blanks out and locks within seconds- would prefer a timeout I could set at 5-10 minutes. But good start!",3,False,Needs some work,Donmke,
2013-09-12 08:02:13,An app where you can not only zoom in by age by also by ethnicity. That makes my Asian friend happy as he searches for White guys while I'm preoccupied searching for Latinos and South Asians. Amazing.,5,False,Finally...,Hdbdjdjdgchdjdjdhx,
2013-05-20 06:16:49,This app has a great set up and search tools. You get to see multiple pics of someone. Just try it out...,5,False,One of the best meet up apps,bluesurfkarma,
2013-02-22 15:15:04,"This seems to be the most stable, feature-rich, and nicely designed of the gay social apps. Much better than Grindr and less complicated than Scruff.",5,False,Best of Breed,Jonathan Ralton,
2012-05-05 15:41:06,"Only problem now is more guys need to  know about it! But being able to chose location, types of guys you like, and the multiple photo sharing far outranks the Grindr.",4,False,What Grindr SHOULD HAVE BEEN!,DanAstoriaNYC,
2017-07-04 12:55:16,Hornet gets the job done with an array of functionality that distinguishes it from others. I only wish the scammers and schemers were as aggressively rooted out here as elsewhere.,4,False,solid app with good functionality,PapAgan0,
2016-06-11 19:07:17,I logged out and went to sign back in and it kept telling me wrong password when I have the right information and will not send email to the address email to reset password,3,False,Can't sign in,Halfdemonic333,
2016-07-13 16:42:40,"I have no idea why this app is so highly rated (I would guess bots, I don't know how feasible that is though) because it's truly a waste of space on my phone. The only messages you get are of random torsos asking to see your private pics and THATS IT. Garbage app. Better conversations (decent convo like quality not always xxx) on scruff. Don't waste your time.",1,False,Literally what,Relationship Seeker,
2014-11-26 06:07:54,"When everything else fails Hornet is the last thing I check.  Saving the best for last, Hornet never lets me down.",5,False,My Fallback App...,Steven lietZ,
2014-08-04 20:00:18,"This is the best of kind, no max profiles limit, more than 1 profile photo, private pics. you must have this!",5,False,awesome!,Cristopher Calixto,
2013-09-17 22:23:59,"Amazing user interface, few cool features. Ten times better than Grindr. But not so many users... In few months the ""users community"" will grow and this app will be perfect",4,False,Great potential !!!,Iiorl,
2013-09-30 17:58:59,Lost all messages more than once before getting to read them. Not helpful they keep erasing my chat history. I'd email them again but they disregarded my concerns and were defensive. They just defended themselves and Like the other user said they offered no solution so it doesn't seem like they really appreciate user feedback from us.,1,False,All emails erased,Aqsan,
2014-04-25 01:59:49,"Great that you can swipe from profile to profile, filter and block but it always says I have one more message then I do and they don't clear unless you go back in the chat log.",3,False,Good but glitchy,scaaaaaamed by paypal again,
2013-08-04 05:23:03,"I like the public and private photo function, and unlimited blocks. Also, better well mannered men!",5,False,A lot better than Grindr,Aceactor101,
2013-03-11 23:51:02,Can upload multiple pictures and search via map.,5,False,Nice set up,CTH0316,
2012-04-14 03:48:43,The only potential issue is the lack of users. Download away!,5,False,Get it!!!,Surrealeus,
2012-01-24 05:45:51,This app is great! And it gets better!!! Safer than Grindr. But still needs tweaking here and there. Keep up the good work!,5,False,Potentially flawless,Xboxgaymer,
2015-12-12 03:46:09,Different than other location based apps and has some great unique features.,5,False,Great Concept,Tanukiboi,
2014-01-10 19:18:59,"Very good app. Doesnt freeze, you can put lots of pictures and not limited to only 200 close members list. 
Awesome. 
5 stars",5,False,Better than grindr,matrixbruno,
2013-08-19 18:21:48,"This app was amazing until recently. And now we have ads. Slowly the app that was different and actually designed with users in mind, has become greedy and with that, the user experience plummets. Perhaps it's time to let all of these apps that see gays as dollar signs fall to the wayside. Peace.",2,False,What happened?,David in Pittsburgh,
2013-07-25 01:54:44,"Be carful buying a premium membership here. They are auto recurring, rather pricey, you ONLY get to see who has viewed you, AND there is NO way to cancel other than completely deleting your account. I have sent multiple messages to ""support"" with no response.",2,False,"""Premium"" memberships",DTLVD,
2013-05-14 03:38:22,Very fast. Very responsive. Not bombarded with ads. Never crashes. Best app I've used to connect with others by far! Highly recommend!!!,5,False,Best Social App on iTunes!!,jason.j.aube,
2013-03-20 21:09:40,"I got this thinking it was going to be better then Grindr but it just the same. The app shows a bunch of guys logged on but that's about it, you try to contact them with no reply or anything. Just waisted my time downloading it and creating a profile.",2,False,Same old same old zzzzzzzzz,Alejandro's Music,
2013-03-12 15:29:46,This version is so buggy. The hornet servers were stung! ...again. And usually it'll just sit on the message screen and won't show my new message for several hours after notifying me. Old version never did this.  Don't care who is new or who has checked me out. Were those 2 features really worth screwing the whole app up over?,1,False,So slow,DustinN.,
2013-02-23 03:26:04,"This gay app is catching on quick in my area. The guys are not stuck up like on Grindr. You get free on this app, what you have to pay for on Grindr. I use it often and the guys are hawt!!!",5,False,Great App,Lkin4u,
2015-10-10 00:22:29,Hornet is filled with a fevered amount of people! Plenty of notifications and locals to pick from usually.,5,False,Why aren't their more reviews?,Bazil21000,
2014-05-04 08:33:22,"Wipes the floor with grindr Jackd scruff growlr a4a dudesnude manhunt realjock Atraf and most others tho I give VGL credit! Hornet is smooth on the eye, clean and easy functionality plus the guys r displayed in their most graceful light :))))",5,False,Best APP on my phone,Urboynow,
2013-11-18 21:49:14,"Out of all the apps out there, this is definitely the best one. Easy to use and figure out. I love the color of it too:)",5,False,I'd recommend it,Zrayle,
2014-01-29 03:34:19,"Nice app. Good concept, however there are extreme issues with the chat. Constant dropped messages, glitches in the private access, and constant notifications of messages that are nowhere to be found. Please fix these issues, very close to deleting this app because of these issues. iPhone 5, iOS 7.0.4.",1,False,Needs updates,Tseel,
2013-04-27 18:49:49,"So much better, faster, reliable, integrated map search is awesome. Just more people but it'll happen. You guys rock.",5,False,The NEW & improved grindr lol,penyo311,
2013-02-21 13:51:12,This app has the best functions and interface of any out there. The only thing that I want it a filter by who is currently online.,4,False,Will be amazing once when it catches on,Tsbshb,
2013-04-13 18:43:09,Am enjoying this app.  Lots of nice guys to get to know.  Love the ability to scan another city before I get there.  Can make plans ahead of time.,5,False,Great fun,Vgray1508,
2012-01-19 17:23:26,"Great functions, especially the pictures. Still room for improvement in speed, message, and user base.",4,False,Great app,PhoenixKarma,
2013-02-01 18:59:19,"This app is reliable and I love how you get to see more pictures at one time.  Also, you are able to chat with people all over the world!",5,False,Best Gay Social App Ever!,flozion,
2017-02-08 00:16:45,Chats are quicker now.  Less annoying pop up ads in the free version. Enjoying the timeline feature - follow cute boys and like their new pics.  :),4,False,Getting better,Numerius Negidius,
2012-01-11 20:25:13,It's a great app. Better than grindr in a lot of areas. I'm surprised more people don't use this app,5,False,Everyone's already said it...,knaman,
2011-12-02 08:08:46,I love this app. Everything is so intuitive. Could be a little faster but it's great for swapping pictures and chatting from abroad.,5,False,Best out right now!,Jevvin,
2017-04-28 02:37:45,"Infested with spam. I have reported upwards to 150 fake profiles and nothing gets done and they just keep coming back. Real people are not getting through.
I reported this to the Twitter account of Hornet but apparently that was worthless. No other app like this has this problem. In fact, none of the apps are youse have this problem.",1,False,Worst app ever!,DonnieHollywood,
2013-06-21 20:26:14,I've met some ridiculously cute guys on this app and had wonderful conversations with most of them.  You have to weed thru the peeps that just want to see your naked body but it's worth it!,4,False,Useful,Lilcub28,
2014-07-06 21:19:38,"Better with thee battery, more option with pic, finding people and unlimited blocking!",5,False,Better than grindr,Computerdude64,
2014-01-06 20:09:04,Much better than Grindr as far as technical issues. There are some graphics that could be better and more options that Jack'd offers. Other than that it's refreshing!,3,False,Like it!,Arked,
2011-11-20 04:18:05,I havn't messed around with it too much but it's looking like hornet is what grindr should have been. Keep the updates coming 😃,4,False,"Fixed the ""not launched in my city"" issue. Thank you!",neptune692,
2013-06-19 21:47:42,Needs faster scroll and flow server seems to always crash and stability to make messages sometimes doesn't always go through.,3,False,Needs update for stability,Jserra,
2013-02-03 12:35:01,Has the most options of any of the gay social sites they have ever come out with !!!,5,False,Best interface and user options !,IMTHEBOYUHATE,
2013-01-22 06:06:51,Happy to finally have switched to something better than Grindr. Everyone migrate over!,5,False,Finally Grindr without the Grindr,danielpando,
2012-08-13 00:47:46,Great little app wished I'd found it earlier. Quick simple doesn't get bogged down like FB and some of the other apps. I really like it.,5,False,Nice,johncpickens,
2012-07-31 17:14:26,"The main problem with this app is that it's user base is no where near grindr. We all want to sort/sift/and ultimately find love/lust or ""friends"", but in Phoenix AZ there were very little men to look at. I also took one star cause this app is for gay men and it's icon looks like a transformer... Eww.",3,False,What could be...,Sabotagehim,
2012-06-27 13:23:36,"I love this app. It's so much better than Grindr. Not so many people, indeed, but slowly slowly more and more are coming.",5,False,So much better than Grindr,Doragedorage,
2012-04-22 04:34:45,Swipe between people. Swipe up and down thru photos. Friendly guys. Two thumbs up!,5,False,The best of the social aps,TeleGuy86,
2017-01-07 21:53:07,"This app might be better if there were more users, and the users had access to better features that allow them to be more active.",3,False,More,Blah7997544678,
2015-08-07 17:36:25,"This is one of the better hook up, er  uh, dating apps out there. Would still like to see more free stuff. I get it but most of these are not worth spending the money on but this might be an exception.",4,False,"Good, as they go",Tommy5677,
2016-09-23 22:17:21,Very strong contender to compete with Grindr.  Besides local guys you can search in cities or countries you are traveling too.  A great feature.,5,False,Great chat app,iphonebum,
2016-01-07 16:08:36,Better than most has its flaws but all of em do but have to say better than most for sure,5,False,Good app,Erosglasfryn2015,
2013-06-07 06:34:23,"Good job guys! More features than Grindr  I've met some good people on here. I would like it if there were a few more details to put on here about me, but still awesome.  Have fun, stay safe mates :)",4,False,Great app,CollegeKidgcc2012,
2014-09-05 23:20:20,I've had this app for the past 3 or so years and haven't had any complaints until now. With the recent updates I can no longer log in; in fact I can't even load the app. I'm hugely disappointed that I've lost the conversations I've maintained over the years thanks to these updates.,1,False,Won't log in. Won't load,Hardly surprised,
2014-05-15 18:54:21,"Wonderful, I had  2 people wanting to meet me even before I finished my info. One came to the house and 3 more today talked on chat",5,False,Great!!!,Smiley norm,
2013-01-01 03:56:45,"Much better than Grindr or Jackd, and once more people start switching to Hornet it'll be even better. Full featured!",5,False,Finally a good one,SteveTaylorEdu,
2012-05-21 12:52:04,The only problem i have with this app is tht it crashes at times.... But im sure they will get the bugs fixed... :),5,False,Great App,Ghostboo78,
2017-01-22 01:43:36,I really appreciate how quickly they deal with spam bots; I just wish there were more users.,5,False,Pretty alright.,Mikkkkkeeeyyyy,
2014-08-11 01:09:03,Completely enjoy this app to the fullest. It brings more to the virtual table than the other apps. Thanks again,5,False,Amazing,Krayfer,
2014-07-21 10:26:50,I can use this application better than the others,5,False,Loved it,Fod160,
2014-02-17 02:11:21,Love this app & the ability to search other cities I might visit.,5,False,Better than most competitors,MiamiHurricaneGables,
2014-01-23 23:34:06,Definitely my favorite of the location-based dating apps. I've never had any issues with it!,5,False,Awesome App!,ChristopherBeale,
2014-01-06 04:16:42,Really no problems except alerts of messages from people I've blocked. Same people from other sites. Jack'd is the same thing n they even show who viewed you. So it's just as good as Grindr etc basically.,3,False,It's okay,Jordan Sable,
2013-06-04 13:52:52,There are some great features on this app that make it way better than Grindr. The only problem is the frustration you'll feel while waiting for profiles to load.,3,False,"Good app, just a little sluggish",J A F 87,
2013-07-18 15:28:38,Hornet is a good app. When it works.  As of lately profile pictures won't load at all on a random selection of profiles. Even restarting the app doesn't fix it.,3,False,Good when it works.,Darkwind55,
2013-05-16 12:33:41,"Another gay social network on the market that should finally bring some worthy competition to the table. The sleek interface brings basic features that are easy to navigate through profiles, connect with men all over the nation, and doesn't limit how many profiles you can see. 

Two thumbs up!

-Will
Pittsburgh, PA",5,False,Finally!,William Collins,
2013-05-11 02:44:07,"Still need to fix some chat bugs, but everything else is just flawless. Congrats!",5,False,Simply the best.,Gabriel Brew,
2013-04-02 00:50:18,"This site is constantly being ""stung"" which is a cute way to say it crashes and they don't have the technology to keep it up and running. I can't see why anyone would choose to upgrade. If you can't get basic service, why would I pay for a faulty product. Was hoping it had potential..... Alas it doesn't.",1,False,Not so great,Bczar#2,
2015-11-27 21:15:16,"As soon as this app has more users than Grindr, and it will (just a matter of time), Grindr will join MySpace in the social network afterlife.",5,False,Will outcompete Grindr,The One Who Writes Reviews,
2013-05-26 20:30:12,This is a really accessible app. Multiple photos. Would like to see who has viewed your profile but that could come later. App really attracts younger users.,4,False,Ez,24Kelly,
2015-02-13 09:47:38,"Those improvements to the Favorites section weren't a good news to me.
Please make sending a message when adding to favorites optional. That would be the best way!",4,False,OH NO!,anton.iskra,
2013-05-24 19:42:45,"great dating app! More guys join every day. Blows Grindr out of the water, rarely crashes and you can search for guys anywhere. Get this app!",5,False,soooo good!,mrwrite85,
2013-05-24 16:36:00,"Only problems is that the server has to ""update"" every like 5 hours",5,False,Pretty solid,Somberwilly,
2013-03-27 06:40:50,"Better than free grindr, not better than paid grindr (even though its over priced). 

It would be nice if it got a little more traffic. I'm in the orlando area and it still puts me about 20 m out before I see a lot more people.",3,False,Meh,Ryryapple,
2013-02-25 03:57:18,Tried other apps. This one is the best. Easy to use and a better community and a variety of people.,5,False,Best app out there!,Me sing yeah,
2012-08-02 20:11:59,"Maybe not so great for local by me, but I spend hours on this app exploring guys from all over the world, chatting and sharing hot pics. It's a lot if fun.",5,False,Awesome,David Rabbito,
2016-04-22 14:16:38,Very happy with the service of this site. Quick response to questions and comments.,5,False,Hornet new member,Ashley1514,
2015-08-09 16:49:02,Better than other apps out there.,5,False,Better than other apps out there.,CarlosValeraBoyer,
2013-12-13 20:24:54,Love the app! So much better than grindr. Started getting error messages today though and app doesn't work anymore. Please fix this. I don't want to have to rely on grindr :(,4,False,ERROR MESSAGES,Nickolass89,
2014-09-02 20:05:07,I'm unable to open the app after I updated it. Keep crashing.,5,False,App crashing,jeshgar,
2014-08-31 23:45:31,I love this app. It is 100% true men. No gimmicks. If you want to meet a hot man this is the site to join. I recommend Hornet to all my male friends looking for a hookup. Hornet is the best thing to peanut butter!!!!!,5,False,Best of all,Chuckyscream69,
2013-06-09 15:08:27,It is a good app for what it is only bad thing not many of them of ate looking for a true relationship just hook ups but I like the set up and the user friendly layout,4,False,Good,Prince2488,
2013-10-14 20:03:33,I have no idea the quality and performance of this app but it got an F with me when it states it will not work until I allow location services to be turned on. If I want to broadcast where I live I'll put my physical street address in my profile. Privacy is still relevant these days guys! Come on!!,1,False,Privacy is still relevant.,Emc26102,
2013-04-23 01:34:58,"I'm checking this app out as Grndr just seems dated, slow and always having some sort of technical difficulties. This one is good so far; classier!",4,False,Still new to app,Byron Poofy Scott,
2015-10-19 02:37:23,"This is more social than other apps. I like that a lot. And the free version is good. For premium it gets expensive. I did it once, but it expires so fast. Yuck. 
Yet, this is the best social app I've used.",4,False,Really nice,grapik,
2013-04-14 13:38:39,I love this app and the many pics you can upload.,5,False,Really better than Grindr!,Edlnos,
2012-02-17 03:27:47,Needs more guys. Way better app than grindr!,5,False,Better software than grindr!,cu619,
2012-02-15 23:47:27,Great app love the way you can browse like the other apps make you pay for free on this one,5,False,Mitch,cwnichols,
2016-02-08 16:17:47,I just updated the app and now in the chats section only thing there are adds and I don't mean a few adds they keep loading and won't stop I can't use the app cause adds keep loading in the chat section I hope there is an update to fix this or I may have to delete this app.,1,False,Update broke app,JeyRandall,
2013-03-07 17:04:19,"It's a good, let's you get in touch with a lot of people, the only issue I have is how long It takes to load pictures, but besides that it's golden.",4,False,Pretty great,JanCarlos Hernandez,
2015-09-02 18:06:00,"There's no reason why an ad should be in the middle of the page. It's huge, unsightly, and poorly handled. The scroll up ads from the bottom were annoying enough, but this is just awful.",2,False,Ads are ridiculous,Tsuzuri,
2015-07-11 15:34:22,I have tried million times to send picture on iPad but impossible to attach pictures. I hope this bug get fixed,3,False,Picture sending,Sahba78,
2014-05-18 11:36:46,Great gay app works fine no issues of course minor ads here and there but I love it. it's the only one I kept :) easy to use! Swipe to delete messages FYI! Add my ki.k princephillip1988,5,False,Wow!,PrincePhillip1988,
2013-12-19 02:10:58,Switched from grindr so much better with 3G,5,False,Better than others,OaklanDallas,
2013-11-07 04:43:33,"I find the quality if men on the app to be higher than some apps.
Also, the app seems to behave consistently well.",5,False,"Good guys, good app",wantinit,
2013-09-25 03:52:59,There's an issue almost every time I use it. Sometimes it won't even start. Frequent software changes and updates but nothing seems to really improve ..,3,False,"Very, very buggy",bbylerr,
2013-05-13 05:20:01,"I love love love this app. However, it needs to get more popular. There just are not many options for guys in smaller areas but I'd love to see something like a match feature. Other than that great app, handsome guys it's almost unreal.",3,False,Great but.....,SeemeGOboom,
2013-04-13 15:04:18,"Easy to use and better features and layout than Grindr. Once more people hear if it, it'll be the best",5,False,Great App,"Just Me, Sean",
2013-04-11 20:49:03,"When u try to send a message it doesn't let you go back to previous screen. It froze a lot, crashes. Good app though! But needs to be improved.",3,False,"Crashes, froze,slow",Leny Gaga,
2013-08-15 14:31:18,"The guys are all younger, hotter and easier than on the other apps! Give it a week before it gets taken over by bots or starts charging to block people",4,False,Ok so far!,danield,
2013-03-03 09:44:40,Love the fact that you can share multiple pictures!,5,False,Great app,Akrdn2rob,
2013-01-23 06:36:33,"The pictures are a way better sized and easier to check out ! I LIKE!! Tell a phone, tell a gram, tell a Friend!!!
                      :-)",5,False,Way cooler then grinder!!,Max~o~well.,
2013-01-20 09:26:59,I was happy enough on GrindR but got tired of lost messages and no iPhone 5 screen support (it's 2013!). Hornet is the next best thing and growing fast I like it.,5,False,Works great,JazJon,
2012-05-13 06:59:50,Way better than Grindr in almost every way. Now we just need more users do spread the word!,5,False,Watch out Grindr,Richs2409,
2014-09-06 13:18:46,"After the past two updates the app just doesn't work at all. After it opens it says that password is incorrect and the app freezes. 
It used to work normally before that. But now it stopped working at all.",2,False,App doesn't work,Tommyboybr22,
2014-05-02 14:10:57,Not complex and has good privacy. Enjoy the lock symbols over images so people can't snapshot images as much.,5,False,Simple,Jakenasty,
2014-02-20 01:42:03,Good app the guys are blunt on what they want doesn't crash like grindr haven't meet anyone yet though,5,False,Better than grindr,morrisey80,
2013-06-14 22:31:09,User friendly. Easy to get back and go forward. What more can you ask for?,5,False,Great app,xRockookcoRx,
2013-05-25 13:36:17,Better than grindr. Better and faster customer service than any other app.,5,False,Great app,Anyone5678,
2013-04-13 12:22:36,Nice app - updates quickly and responsive. the location feature is a major plus,4,False,Blknwht,EHMJR,
2013-04-14 16:35:40,There's lots of nice features that the other apps like this don't have and I've met some awesome friends because of it.,5,False,Nice,Gregry,
2013-03-04 11:05:29,Pretty easy to use. Wish you could 1)filter the guys by who is online; and 2)write more info about yourself and/or what you're looking for,4,False,Good App,RLAurelio,
2013-04-10 15:29:39,"There are a lot of things this app does that Grindr doesn't. Unfortunately, this does not involve depositing quality guys into my area. *sigh* I guess I'll just continue starving myself until someone finds me attractive.",3,False,Slightly Better,DodgerCat124,
2014-05-26 00:17:57,"Hornet works well and rarely crashes for me. A few UI/programming issues that are usually minor and temporary, but a great picture system.",4,False,Works well,Krshadowfire,
2013-02-12 16:47:46,"Pretty good app, haven't had any major problems with it so far. Just wish more guys would register!",5,False,Really good app,ERoddickBrown,
2012-07-07 20:44:39,"With all the ""other"" apps out there asking for more and more money and simply not caring about supporting the app, it's nice to see a VERY well designed app that simply WORKS and staff that actually follow what's going on and do their best to get back to you.

The community is a bit small, but I'm sure that'll change as the word gets out!",1,False,A breath of fresh air!,EdgeRegalo,
2012-05-25 02:59:34,I can touch any where on the map and i can check out profile of that area.,5,False,Hormetaway:-),Tl1851,
2011-12-23 04:26:41,"I love it, I just wish more people had it... it's great if people were actually using it. :(",5,False,<3,Daniel Moran,
2017-03-18 17:56:16,"One you log in, you have to pay to be able to log out. Two devices side by side with no filters set show different guys in the nearby grid. Unbelievably, they show your city to everyone with no way to disable it. The app is filled with fake profiles with new ones added daily.",1,False,Avoid,kromex70,"{'id': 87047, 'body': ""We are sorry for the inconveniences. Login out is free and will never be a paid option. To log out make you need to have an email address to your account so you don't love any data. Once it's done you will be able to log out. As for the grid, results may be different from a device to another for security purpose still, all guys nearby should appear one way or another.\n\nThank you for your review, it help us make the app better.\nIf you have any concern don't hesitate to contact us at : feedback@gethornet.com"", 'modified': '2017-04-04T20:16:39Z'}"
2015-08-05 01:34:02,Some guys message you that are far away but anything is better than grinder.,5,False,Very good app,Nmccccc,
2015-08-03 02:42:57,"This was the best and most active gay friendly dating app I have ever used, I highly recommend you give it a try!",5,False,Great app,Joshpm25,
2015-01-09 14:37:42,Love the fact you can view other cities without traveling there.,5,False,Love it,JayTem93,
2014-11-17 21:53:32,"This app is way better then any other apps to meet guys in your local area, I'm so thankful I downloaded it",5,False,Love it,Bowlingkid,
2013-04-13 00:42:29,But it won't let me upload pictures or send them. Only problem that needs fixing,4,False,Great!!,6yr Tumblr user,
2013-10-22 20:47:37,Best gay social networking app ever. Way better then grindr. Grindr is so sleazy and this is a lot more classy. Love multiple pic option and the adorable stickers. Best gay app you will find in the App Store.,5,False,Amazing,chmoose95,
2013-09-11 22:17:18,I like that it keeps loading and doesn't limit you to profiles you can look at. It's nice to be able to have more pictures. Needs to be promoted more to knock grindr off the list,3,False,Good,Silverstar4015,
2013-06-23 14:01:22,"Best part is the number of pics, public and private!",5,False,Lots of pics,Ocean Groovey,
2013-04-13 02:17:34,It combines elements from the other apps as well as developers who actually listen to what we ask. Awesome so far!,5,False,Great!,yurin4it,
2013-04-05 19:33:23,"Still pretty new to this app, but so far so good... We'll see where it goes...",5,False,Everything I expected and more!,MJBdesigns81,
2012-02-21 06:58:38,Far better than Grindr and Jacked- a little glitchy sometimes but completely free with more features.,4,False,Pretty Good!,Rannelbrad,
2013-01-31 21:09:22,A lot better than most of the other apps out there these days,5,False,Great,Pup Tank,
2012-07-19 17:50:25,"Still has some glitches, but great app. Once the word is spread this app will be more popular.",5,False,Better than Grindr,Drewdevil,
2012-07-10 03:56:13,"I like the layout of the app, but I hate the way you have to delete messages, and the notification button says I have 10, when it's actually 1. I don't get as much traffic as Grindr or Bender so, meh, it's ok.",3,False,Okay,JayJay14,
2012-05-19 17:53:42,It definitely has easier navigation and friendlier use than most but seems members in area are limited. Other apps have members closer to my area. Not sure if that's an issue or simply the way it is.,3,False,Good App,NoCrapApps,
2015-01-16 19:58:19,It is a nice app but I wish I didn't have to pay just to see who's visiting my profile but other wise this is a great app better than grindr,4,False,Amazing,TeeJay1993,
2013-01-15 06:10:26,Gay social app with all the right tools. Great start to this app. Later versions should fix bugs and add functionality. All in all better than the others!,4,False,Great app,AtlHornetLvr,
2013-10-26 03:06:54,"I had a problem with the app, I emailed the feedback and they fixed it! Absolutely amazing abs I had great luck using this app.",5,False,Love it!,Suprised_user,
2013-07-03 00:58:45,"Incorporates everything each of the other apps do, in one. I like!",5,False,Fresh direction,Chamaole,
2013-04-12 14:51:50,I like it but how do you shut it off?  I'm getting pop up alerts all night.,5,False,Satisfied,BoardChris,
2013-02-08 07:07:23,What grindr has failed to achieve since launch despite all the updates.,5,False,Grindr who?,ATL Kevin,
2016-02-09 04:25:04,The app turns my music app off when i open it. It didn't do this prior to the update. Confused as to why that would even be required to turn the music off.,3,False,Update malfunction,jwalk08,
2012-12-14 22:22:01,"With the new update, the app has been ""crashing"" a lot! It often freezes when you're in your message list. And sometimes it doesn't even let me open the actual app itself. I hope this a problem that gets fixed soon. :(",1,False,Too many crashes.,Rafa-rk3,
2015-11-11 05:26:37,"I like the multiple pics, easily accessible chat, keeps all chats together. Never crashes.  A+++++",5,False,Awesome!,Calheart,
2015-05-23 04:53:05,Better notifications and more accurate GPS. The messaging part is perfect! Best gay app out there!,5,False,Better than Grindr,roberrt_james,
2015-05-18 22:16:42,Totally worth the money for the premium subscription!,5,False,Better than Grindr!,LuciusVeradis,
2014-11-29 23:08:21,"Love the ideas they come out with, user friendly, never crashes. Very reliable",5,False,Awesome App!,Dalass7,
2014-01-26 07:38:41,I like the fact I can get notifications and it doesn't crash like Grindr and other apps do. Great app! I like it a lot,5,False,Good app,Anthonyq93,
2014-04-11 05:49:13,"I enjoyed this app for a time, but when it came time that I no longer wanted it, my cancelation attempt took HOURS and over a half dozen emails. They STILL haven't canceled my
membership and I DO NOT want my profile
continuing to show, but without their cooperation, I have NO CHOICE in the matter. I am livid. IF YOU EVER THINK YOU MIGHT WANT TO CANCEL YOUR PROFILE ON THIS APP, BE WARY OF CREATING ONE IN THE FIRST PLACE!",1,False,NOT user friendly,Utility68,
2014-01-09 12:57:42,"I use Grindr, Scruff, Growl'r, GayRomeo and Manhunt, so I have some idea about the competition. This app is just great! I can't believe I haven't used it before...",5,False,Simply awesome and more guys!,Sinan Akyuz,
2013-06-06 09:49:13,Nice features with multiple pics and location setting. But does crash from time to time.,4,False,Nice,Jeremy VanHooser,
2013-10-22 04:37:28,"I am a paying customer. I'd say that since using this app, I've had at least a month worth of time where it didn't work. Messages disappear, and with them, the connections I made. Ads appear though I pay for premium, and premium services do not work. I demand a comp month!!!!!",1,False,Absolutely horrible,dustyd64,
2013-08-28 23:16:14,Very long loading times. Notification announcement when they have already been checked out in the app round up the amount of bugs in this app. Can we get a fix for these issues for the love of God. Thank you!,2,False,Bugs ahoy!,MelchiorTime,
2013-08-10 06:10:49,"So much better than Grindr! Love the explore feature, I love using it to check places out I'm visiting soon!",5,False,Amazing!,wallen468,
2013-04-18 07:52:18,This app is stable and works.  Only 4 star because I don't see some options available in others.,4,False,Stable and works,TheJamey,
2013-05-24 15:16:19,I love it compared to grindr but seems as if they are always upgrading the serves during the day when most people want to be on the app. Really annoying.,3,False,Great but always server issues,Munroa,
2013-04-06 21:38:23,"Pretty cool app. Better than grindr except for the fact that you can't go ""offline"" so you do not appear in results. This app should definitely include this.",4,False,Nice App,Arigeitsu159,
2015-06-15 23:39:28,Great app to get in touch with other guys. Nicer purpose on showing people around with the pics that best represent than and what they are into it.,4,False,Get to know others,LA_lov,
2011-12-08 07:48:13,"Perfect app with all the features Grinder is missing. Just need more people to join, add it and tell your hot friends too! ;-)",5,False,What Grinder Should Be!,SFguy94114,
2017-04-12 02:01:39,Seriously every day a new Russian or African sending me the same dumb messages.  You can block people and report them but they just pop up again...   not really the apps fault.,3,False,Like random Russian guys?,crispee,
2015-10-26 20:02:10,"Great application, nice people here. I have made a couple of friends right now. The messager is great, but please add erase messages functionality",5,False,Great application,rcredr1214,
2013-07-09 12:35:02,"The best dating app I've seen as far as user interface. Unfortunately it's not quite as popular as Grindr yet, but it seems like there are a lot less creeps.",4,False,"Awesome app, thin community",M8Ha,
2014-09-30 17:33:56,"Try It's 100% Free No Charge Like Other Apps lol!! You Can Message Guys From Around Your Area Or World I Guess Messages For Free It's A Great App For Those Who Seek Love, Friendship, Gay Chat, Relationship, & More!!!",5,False,The Best App For Dating People Near By XD,J.p.Love,
2014-04-10 04:08:15,"It is the best social networking app ever, keep up the good work. Easy to use, well organized, no crashes. Simply amazing",5,False,The best yet,Chantel berdeux,
2014-01-07 03:47:48,Excellent app keep it up!! Hope more ppl signed up but it's already full,5,False,Will never go back to grindr!!,Jj120881,
2013-08-10 18:25:41,"No matter how many versions of this app keep coming out, it just keeps getting slower & slower!

Suggestion: quit adding stupid, useless features like stickers, hearts, etc, and focus on making the app actually work like its supposed to!",2,False,Slower & Slower,XavierKB,
