date,developerResponse,review,rating,isEdited,title,userName
2021-12-02 23:59:05,,It’s a secure website for dating annoying people,5,False,It’s a safe website for dating annoying people love it,baechata
2021-10-09 15:34:16,"{'id': 25606575, 'body': 'Hey Marq, yes we wanted to add as many features as we could to help our members connect with each other! Glad you are enjoying them 💜', 'modified': '2021-10-11T07:47:28Z'}",afterReinstalling it I found that they had added a lot of exciting features like video calling,5,False,lots of nice new features,Marq David
2021-11-30 00:49:28,"{'id': 26576734, 'body': 'Hey there, We are sorry that you feel this way. It is totally free to speak to your matches as well as use the people nearby feature! To speak to anyone and everyone does require credits unfortunately but we still think that the best way to chat to people is  by matching as you know that the feeling is mutual💜', 'modified': '2021-12-01T08:43:10Z'}","It had great reviews! Even the most recent ones….
Until I spent the money… 
You can’t chat with someone unless you pay for more credits. If you want more opportunities to meet someone…you have to pay more credits.
Worst part is they can’t get the area you want to look at…the can’t “dial in” geographic locations.
Do Not Waste Your Time Or Money",1,False,Don’t waste your money,lytnin6
2021-04-06 12:00:19,,I’m coming up on the end of a 5 year relationship started off of badoo and now I have an almost 2 year old son lol,5,False,It kinda works,gbally97
2020-05-24 02:33:07,,It actually helps me find new friends and the app is really safe! I like the fact that they’ve made rules for pictures and rules on how to treat others. I actually love this app.👍🏼🙏🏼,5,False,Friends.,TheRealTF77
2020-12-27 18:28:38,"{'id': 20063995, 'body': ""Hey there, you should be able to delete your account easily enough through the app, but if you're struggling, just drop us a message at badoo.com/feedback and we'll see what's what!"", 'modified': '2020-12-29T12:22:10Z'}","I wasn’t a fan of badoo just because I found it not really easy to use and kinda of cluttered. Then, when I decided I wanted to delete it there was no way to!! Which is super weird. So I just hid my account and deleted the app. I did go to the help page and tried to follow the instructions but there is literally no delete account button!!",2,False,Weird,Ms HxISJSN
2020-07-08 05:32:31,"{'id': 16489384, 'body': 'Hi, Your opinion really matters to us, so thank you for taking the time to leave us your feedback!. Badoo is totally free to use! But we do offer some optional paid for upgrades. Watch out for our special promotions that pop up sometimes too - you may be able to grab some Credits or Premium for free!', 'modified': '2020-07-08T15:03:34Z'}",I’m a real guy looking for love and other apps lets you customize your options for free. Y’all don’t. You can only have 3 options unless you pay. Like if you’re straight and want a body type or want a relationship not a hookup and you want someone shorter than you well guess what you can only have 3 of them so guys will show up or couples wanting you to join them. Y’all be tripping,1,False,Not for me,Vecxs
2019-06-08 00:21:00,,The app still needs work like when your on a profile can’t click on the pics and see them full size,5,False,It’s alright,Ocazhx
2020-04-20 06:39:57,,"Gave it a second try and the app wouldn’t let me delete my account. The only option was to temporarily disable it, which I did. Had two notifications on the app and tried to access it. App said it didn’t recognize my information, even to reset the password. No way to email these guys. Hope they aren’t making a fake profile with my picture. 🤷‍♀️",1,False,Scammy,cc0200
2020-04-12 16:28:06,"{'id': 14627379, 'body': 'Hey! You can actually message anyone you match with for free! Badoo is, after all, completely free to use. \n\nIf you don’t have a match with a user you will need to use credits to start a chat. We would hate for you to be bombarded by lots of messages, which is why we have implemented this feature.', 'modified': '2020-04-13T10:09:08Z'}","Not that many people to find for one, but when you do find someone, you have to pay premium credits to message them.  It’s a joke.  Spend $20 so you can message 5 people?   How is this better than Tinder?  Only thing I can see is there are no limits to likes.  But, the majority of women on this app will never respond to your messages.  It’s all in vain.   Don’t spend $ here it’s a rip off",1,False,Pure premium garbage,eshowers
2020-03-11 05:35:17,"{'id': 13992715, 'body': 'Oops! We’ll get this looked at for you as soon as possible. Please drop us a message on badoo.com/feedback. Remember to contact us using your registered email address to speed things up!', 'modified': '2020-03-11T20:25:25Z'}",I had messages then the user deleted their accounts. Now forever im stuck with notifications that i cant clear. Its very annoying seeing that i always have 2 messages. Ive tried uninstalling the app and cant clear them.,3,False,Cant clear notifications,cant do ****
2019-09-03 22:07:51,"{'id': 10508911, 'body': 'Thank you for your review.\nWe have acknowledged your query and we will get back to you soon.\nThank you for your patience.', 'modified': '2019-09-04T08:26:11Z'}","Blocking from chat instead of visiting profile is better, so add that functionality back. Should be a drop down menu at the very top to block and/or report",4,False,Block/Report from Message/Inbox screen,Hiatuse
2019-07-27 14:09:54,"{'id': 9892604, 'body': ""We are happy to know that you are enjoying Badoo. But we'd be even happier if you gave us 5 stars! If you don't think we deserve it, can you let us know why? We would love to know how we could improve Badoo even more!"", 'modified': '2019-07-29T08:46:29Z'}",I’ve have virtually met many people through the chat. The app definitely has a variety of people. I like having the option of including private pics in my profile that I can unlock and lock.,4,False,Great app,NeonFlux
2019-07-26 03:30:31,"{'id': 9892816, 'body': 'We also offer video chat in-app! We do not tolerate rude or inappropriate behaviour on Badoo. If you ever feel uncomfortable, or experience any negative comments or behaviour, please do report this to us and our 24/7 moderation team will investigate immediately.', 'modified': '2019-07-29T08:53:59Z'}","Badoo isn’t a bad app to use for chatting with other people. I wouldn’t recommend meeting people or giving someone your real phone number. Just use google voice for that. And keep in mind, that there are weirdos out here. Be careful!!",4,False,It’s okay,Nay410-87
2019-06-24 21:34:51,"{'id': 9360857, 'body': ""We're so sorry that you're experiencing this issue. We would love to help you resolve this. Please contact us on badoo.com/feedback, and we will look into this for you. Remember to contact us using your registered email address to speed things up."", 'modified': '2019-06-26T10:12:37Z'}","I’ve received numerous screenshots from my friends,people using my pics to scam people of their money,please if you meet any girl on badoo that you like ensure to call her on video to confirm if the profile is not fake and profile verification should be taken serious 
A scammer on this site is busy using my pics to extort money from people hence tarnishing my image 
Moderated,26 please this account should be taken down",1,False,Disappointed 😠,Nikki Barbie
2019-06-20 06:26:22,"{'id': 9273390, 'body': 'Your opinion really matters to us! So thank you for taking the time to leave this constructive review. We will forward your comments to the relevant team for further review, so it can be taken into consideration in future updates. Thank you for helping us build a better product!', 'modified': '2019-06-20T19:17:09Z'}","When Badoo started sending me a bunch of notifications that “so-and-so want to chat” without them actually having sent them a message that’s when I turned off badoo notifications.

It used to be ok, but “meh” is the best it gets from me since they started that nonsense

The developer’s response was to ignore the alerts. I’m really not interested in the app notifying me several times per day that I have a message when it’s really just the site saying “so-and-so wants to chat” without them having actually messaged me.
There should be a setting to turn this off in the app.

Deleted the app, that fixed it",2,False,Meh is all,Kelli BE
2019-06-04 03:16:03,"{'id': 9011361, 'body': 'Thank you for your review.\nWe have acknowledged your query and we will get back to you soon.\nThank you for your patience.', 'modified': '2019-06-04T17:42:32Z'}","UPDATE: I loving the new layout and colors of the app. 

I was recommended to this app by my best friends and so far, I’ve enjoyed it. I haven’t had any major problems and I like the slow, yet steady pace. It’s a great app!",5,False,I like it,kimistry198921
2019-05-03 06:51:49,,By far thee best dating social media app on the market every feature it has is amazing love love this app will never use anything else I highly recommend to anyone who wants to use a dating app!!! Ty guys,5,False,From me,jussme2
2019-05-26 15:01:30,"{'id': 8871221, 'body': ""Most users who appear in the Encounters section live close to you. However, once you've voted on the closest users, you will see people in the closest cities and then nationwide. To see more users in your region, please try changing your search criteria slightly."", 'modified': '2019-05-27T07:46:01Z'}","Overall, the app is pretty good. The only problem I have is only being matched with people that are outside of my state. I’ve double checked to make sure my location was set to where I am.",4,False,"Overall, pretty good.",LetsRunaMarathon
2019-01-29 18:03:27,,Hope everyone is ok just passing by to say thanks to all of you that make this possible great app had meet several new friend in here and had good times . Badoo I Love You !!! PsssHey Can We Get 40 Message Per Day Thank You!!!,5,False,Hey Badoo Family,JHumble12
2019-02-21 00:34:55,"{'id': 7454600, 'body': 'Badoo is actually totally free to use! But we do offer some optional paid for upgrades. Watch out for our special promotions that pop up sometimes too - you may be able to grab some Credits or Premium for free!', 'modified': '2019-02-25T14:10:19Z'}",In my opinion sending and receiving messages should be free a long with viewing who liked you and it should show the actual distance between you and your matches.,4,False,Subscription,SlothsSlothy
2018-11-26 14:06:46,,"The app is cool and all but at one point in time signed me up for a  “Booster” package that was charging me $8.99 a week until I finally noticed and cancelled the subscription. So, watch that part! Other than that the app was cool",5,False,Cool App!,Tantalizing007
2018-11-27 21:19:56,"{'id': 6215242, 'body': ""If your profile has been blocked, it's because you've breached our community guidelines. If you believe that you've been blocked in error, please contact us on badoo.com/feedback.\n\n However, please understand that if your profile is found to have been blocked correctly, our decision is final and your account will remain blocked."", 'modified': '2018-12-03T12:17:07Z'}","They always blocking accounts either for other people’s opinions or any slight showing of skin plus for individual video messages , then they tell you to contact them if you feel they blocked you for a mistake when they don’t answer or unblock your account . Other apps don’t be acting like them , for real .",2,False,Badoo the police,r . t
2018-08-11 10:54:58,,"Despite the credits thing (which isn’t too bad) the live streaming works in the app, and there aren’t too many bots on here either! Would recommend.",5,False,Good so far,D-:
2018-09-06 20:22:37,"{'id': 4990789, 'body': 'We’re sorry to hear of your experience. We do not tolerate rude or inappropriate behaviour on Badoo. If you experience any negative comments or behaviour, please do report this to us and our 24/7 moderation team will investigate immediately.', 'modified': '2018-09-09T17:58:03Z'}",People just are using you on this app and they don’t want to actually date you they always asked to send inappropriate pictures of yourself body parts- I’m very disappointed that I couldn’t find a boyfriend on here that was around my area who didn’t use me for crap you guys should be ashamed of yourselves this is not a good up way to hook up with people and hook up actually mean sex very disappointed,1,False,Disrespected,Thomas Toeboy
2022-01-22 16:38:20,"{'id': 27619897, 'body': ""Hey there, if you're not sure why, it might be due to the content of your message. Why not try switching it up a little bit? Try to be more creative and use something that will catch somebody's attention. Don't forget to add your most interesting and high quality photos to your profile, we only get one chance to make a first impression!"", 'modified': '2022-01-24T08:05:25Z'}",Stuck up people that don’t answer anyway,5,False,Looking for anything on this is ok but most don’t answer,G_hearted_201
2022-09-25 17:31:56,"{'id': 32257709, 'body': ""Hi there! Thanks so much for sharing your feedback with us - we've passed it on to the relevant team. It is always great to hear from our members, as it helps us continue to improve our app, so do not hesitate to get in touch via @BadooHelp if there is anything else you'd like to add 💜"", 'modified': '2022-09-27T13:34:48Z'}","When I search Nearby and try to shoot my shot, it will only show when they were last on the app AFTER I try to message them. Can their be a filter for “last active”? So I don’t waste time. 

Thx!",3,False,I really like it but suggestion…,50/50Review
2022-04-03 03:50:41,"{'id': 28971936, 'body': 'Hey there, we are sorry to hear you feel this way. It is totally free to speak to your matches as well as use the people nearby feature so get matching. If you would like us to look into this for you please contact us on @BadooHelp or https://badoo.com/feedback/', 'modified': '2022-04-05T12:29:34Z'}","Everything in this app is gonna cost you money, don’t use this app their competitors honestly have better platforms. This app won’t let you swipe on some people until you pay. Don’t waste your time just use tinder it’s way better",1,False,This app is such a money hike and they people who run it need to chill on making you pay,GODSCUMRAG
2021-12-08 02:53:33,"{'id': 26731962, 'body': 'Thank you for your review!', 'modified': '2021-12-09T09:06:17Z'}",I love this app it’s easy to use when I find my soul mate I will post it and thank you for making it super easy and fun to use can I get a free try,5,False,Thank y’all,TheKAyiDee
2021-08-21 15:42:55,,Connections are easier to be made here than anywhere else.,5,False,Connections are there,Rengreenstein
2021-09-07 00:50:01,"{'id': 25001001, 'body': ""Thanks so much for sharing your feedback with us - we've passed it on to the relevant team. It is always great to hear from our members, as it helps us continue to improve our app, so do not hesitate to get in touch via @BadooHelp if there is anything else you'd like to add 💜"", 'modified': '2021-09-09T10:07:30Z'}","Make 3 options Man or woman or Trans

So the confusion can stop, I select women to see women, and I get a bunch of transgenders that are “synthetic” women, not real born women. It would really help to set apart what we’re actually looking for. There a Gender supposedly right? So give them there own option of select
It’s discrimination against real women",2,False,Make 3 options,a dude wanting a normal Woman
2021-08-16 12:11:45,"{'id': 24563849, 'body': ""As Badoo is a free website to join, in some cases there are individuals who create profiles on our site with false intentions. Our systems are able to very quickly identify suspicious behaviour and we have a team of moderators that work 24/7. We also count on the support of the community - if something doesn't feel right, please report it 🙇"", 'modified': '2021-08-17T21:08:48Z'}","Some females are using my pictures and passing them off as they self, and these are pictures that was never shared with anyone",5,False,Catfishing,Creativity224
2021-05-03 02:47:00,,"The truth is like other apps but here if there are more real profiles, you have a better chance of finding a partner, if I recommend it, saludos!",5,False,Good app,tumbiscatio mich
2021-07-12 21:00:41,"{'id': 23922203, 'body': 'Thanks for your honest review, we sent it to our developers!', 'modified': '2021-07-14T10:01:36Z'}",This is a decent app. It is slow sometimes and has a few glitches if using the app on multiple devices.,4,False,Few glitches but ok,gregnice72
2021-06-03 19:58:05,,"I like it so far, you can find some cool people on there. You’ll still find some hook up people on there, but I think you’ll find that any dating app you go on sadly. But yeah the app works well.",4,False,It’s pretty good,Cyrus A D
2021-01-11 10:05:47,,I’m enjoying it slow but correct and the verification process is also great at least we already know who we talking to is real keep up the good work,5,False,Great app,mikelorrr
2020-08-14 15:14:33,,"Was literally on badoo for the lols but ended up finding the love of my life, he’s literally perfect. Only app that worked somehow 😂 ya’ll don’t be actively searching for love, just let it happen :)",5,False,Surprised afff,Krazkc
2020-08-01 21:12:53,,It’s a practical application but it would start keep you out after a week,5,False,Something to think about,Hmd.jvd
2020-01-25 13:18:38,,"Very nice to chat with someone who can make you happy. It’s a terrific dating app and it is cheap, not like the rest of the dating apps may cost a fortune. And finally they upgrade to an advanced search👍🏿👍🏿",5,False,Fantastic networking,Flem-Man
2020-06-11 18:19:22,"{'id': 15942493, 'body': ""If you no longer wish to speak to a particular user, you can easily block their messages.\n\n1. Open the profile of the user you wish to stop receiving messages from\n2. Scroll to the bottom of their profile\n3. Tap 'Block or Report'\n4. Finalise your decision by tapping 'Block'!"", 'modified': '2020-06-12T09:21:57Z'}",Very good app it’s my favorite but I wish there was a block feature. I have a couple creepy people that are upset that I don’t want to talk to them and I can’t even block them. That’s the only thing I would change.,4,False,Good App,That one thingie
2020-02-13 03:24:57,"{'id': 13484800, 'body': ""We're sorry to see that you've not had a good experience on Badoo! Would you mind giving more detail on what it was you didn't like? \n\nThis will help us to improve in the future. Please feel free to contact us on badoo.com/feedback."", 'modified': '2020-02-14T09:15:43Z'}",Decent but things have changed a little some good. Some ah not so. But overall it’s decent. Might not be for people looking for something really serious tho. Just my experience urs could be completely different.,4,False,It’s decent.,The1andonly808
2020-01-23 23:49:36,,"I have tried a couple App to make friends, and this one actually worked wow. I am impressed and thankful. Honestly with this app things move quickly thank you!",5,False,WORKS,YoungDano
2020-01-09 05:21:16,,"I liked the Badoo app when I temporary used it for exploring around and finding new friends. And I totally recommend this app to anyone over 18 who’s looking for new friends, exploring around, or dating.",5,False,Badoo is wonderful 😁,PinkNikky99
2019-06-25 03:32:51,,This site has helped me find people in my area. It is easy to use and has some pretty fun features to help u find right match. The messages are free and easy. I’m loving it so far!,5,False,Great dating site,1987rissa
2019-12-13 05:36:15,"{'id': 12395222, 'body': ""If your profile has been blocked, it's because you've breached our Community Guidelines. If you believe that you've been blocked in error, please contact us on badoo.com/feedback.\n\nHowever, please understand that if your profile is found to have been blocked correctly, our decision is final and your account will remain blocked."", 'modified': '2019-12-14T19:10:10Z'}",My account got deleted permanently for no apparent reason at all in men on this app Just want to have sexual encounters with individuals no one actually wants to get to know a person in see where it goes won’t find real love on a dating app at all the men have say sexually explicit things to females but they account doesn’t get deleted though but the female own does not fair the men the one come bothering the female .,1,False,Account delete for no reason,Florida_V
2018-08-30 18:11:27,,"I was on 3 dating apps, after a few months found a awesome guy and now married. He is so amazing that I married after my first marriage and never thought I would do it again! Woo hoo",5,False,Best app for sure,runninggirl123456
2019-03-08 20:12:35,"{'id': 7649047, 'body': ""We're sorry to see that you've not had a good experience on Badoo! Would you mind giving more detail on what it was you didn't like? \n\nThis will help us to improve in the future. Please feel free to contact us on badoo.com/feedback."", 'modified': '2019-03-09T18:55:53Z'}",Don’t even get me started with their response!! Deleted the profile then undeleted it. Only to get you’ve been blocked cause the terms were broken. That’s not even possible!! Then to actually get to chatting with them they just copy and paste the same response and then won’t get back to you to help get the situation resolved..definitely will not recommend this app ever!!,1,False,Was great but not anymore!!,living4christ96
2018-03-07 03:12:04,,I like that it’s a phone verified app and I didn’t even pay hehe it wasn’t the best app when I downloaded it but I bet it’s much better!,5,False,I was looking for friends and I found my husband,Rita Peláez
2018-08-30 07:14:45,"{'id': 4904702, 'body': 'Your opinion really matters to us! So thank you for taking the time to leave this constructive review. We will forward your comments to the relevant team for further review, so it can be taken into consideration in future updates. Thank you for helping us build a better product.', 'modified': '2018-09-02T18:53:37Z'}","I like the site but, sometimes it feels vague. Maybe some more search options and maybe questions people would answer in their profile.",4,False,Options,indoendo
2017-12-31 06:37:03,,"So far, only serious dating platform I have been able to find, next to but better than Tinder.",5,False,Serious and professional,gpgross
2022-12-12 12:51:16,"{'id': 33715744, 'body': ""We're sorry to hear about your negative experience, but Badoo is free to use. We offer paid options for additional services, such as seeing who has liked you, but you can use the people nearby section and chat for free with anyone you match."", 'modified': '2022-12-14T07:28:20Z'}",Yes it’s cool thou you need to pay to be able to meet more & I don’t think I’m into paying just to find the right person. Just saying.,5,False,Cool,princessj28
2023-01-19 01:04:35,"{'id': 34397916, 'body': 'Hey Mikey, thanks for sharing your thoughts with us. We want everybody to have a good chance with us. This is why we offer our 3-day premium when members join, however, this is not offered to everybody! We have also designed the app so that our members can find what they are looking for with the free version too. To speak to everybody and anybody does require credits but it is totally free to speak to your matches as well as use the people nearby feature💫', 'modified': '2023-01-20T11:17:08Z'}",It’s a fun place to chat and I enjoy the dating site. Many beautiful ladies of all ages. The only thing is the free 3 days you get has big limits. They should say what they mean when saying free. Needs to let all messages go through when sending,3,False,Mikey life,Game is a fun one
2022-11-25 14:42:08,"{'id': 33386715, 'body': ""Will, thank you for your feedback! We're happy to hear you're enjoying Badoo."", 'modified': '2022-11-27T13:24:16Z'}","Unlike some others, not a lot of spam accounts on this. Meet a couple cool and a couple crazies already so it’s absolutely legit.",5,False,Real people,Ig Vip_Will_Sterling
2022-04-19 04:07:29,,Getting better not costing more but wish it had options if u want to date colors of guys u like.,5,False,Dating,ana hugs
2022-06-17 12:29:05,"{'id': 30432264, 'body': ""Hey! The Live feature was removed from Badoo some time ago and we have no plans to bring it back. We focused on building closer relationships. Don't forget that you can still use our video chat feature. 💜"", 'modified': '2022-06-19T08:11:05Z'}","I used to think this app was the best ever until they removed the live chat feature! If they ever bring that back, I’ll definitely give it 5⭐️🌟✨💫🤩➕I’m starting to feel it again Badoo",4,False,Badoo,toetrucktaco
2022-05-20 13:22:09,"{'id': 29887290, 'body': ""As Badoo is a free website to join, in some cases there are individuals who create profiles on our site with false intentions. Our systems are able to very quickly identify suspicious behaviour . We also count on the support of the community - if something doesn't feel right, please report it and our team will review 🙇"", 'modified': '2022-05-22T08:59:10Z'}","Nobody wants to do anything anywhere ainuse these apps, doesnt matter what state all the same spam bots and same women who wouldnt want ti do nothing with you unless you paying them for attention. They need to delete the profiles that arent active, or the ones that ask for money.",1,False,Too many fake profiles and too many people who dont have anything to say,gotdutchz
2022-03-10 22:05:36,"{'id': 28528012, 'body': ""Badoo is actually totally free to use! For those who want to stand out from the crowd, we do offer some paid upgrades. With Premium you can find out if your messages have been read, use Invisible Mode, have your messages delivered first, and more! With credits you get to add your photo to Spotlight, buy extra shows on Encounters, etc. Don't forget you can always use the People Nearby Section and chat with anyone you match with for free 💜"", 'modified': '2022-03-12T07:59:26Z'}",This app is nice but they need to let you chat with more people because they want to charge you for everything,5,False,Nice app,dragolatino32
2020-11-20 04:43:59,,Just wish you would bring back the videos,5,False,Could be better,W daugherty
2020-10-17 03:20:55,,"Perfect app and you do not have to pay to get access to the whole app like other apps  like Tinder , which was the main reason I deleted it! big  congrats to this app sor far!",5,False,Great app!,CVBN467
2020-08-11 19:33:58,,For a free app we shouldnt have to pay to talk too people and thats pretty sad tbh. 200 credits per accounts thats stupid in my opinion other than that I have had no issues,4,False,It would be a five star if we didnt do one thing,Luecke69
2020-08-02 01:27:45,"{'id': 17048097, 'body': 'Your opinion really matters to us, so thank you for taking the time to leave this review. We will forward your comments to the relevant team for further review, so they can be taken into consideration in future updates. Thank you for helping us build a better product!', 'modified': '2020-08-03T12:14:26Z'}","Unbelievable. The advertisements to upgrade to premium are difficult to navigate around, so with one accidental tap they tried to charge me 100$ 

This dishonest subscription-entrapment is UNACCEPTABLE. 

I have requested a refund, if I get one I will consider updating this review. However, I won’t be re-downloading this app because of the extremely negative experience of being tricked into buying something. Not cool.",1,False,Dishonest business behavior,Awesomestud
2019-12-18 03:45:38,,This such a fun app. It makes it easy to talk to people and send flirty stickers. I love that you can find lookalikes and even upload your own photos to find lookalikes to find your type.,5,False,So fun,applespices
2020-06-14 16:50:36,"{'id': 15986994, 'body': ""I appreciate that it might be frustrating and I will pass your concerns to the relevant team about this.\n\nBut remember, you’ll never have to pay to message people that you've already matched with!\n\nDo let us know if you have any other questions or feedback and we’ll try our best to help."", 'modified': '2020-06-15T08:48:58Z'}",I think it’s crappy how u lure people in allow them to get set up talk to a few people then u drop the money bomb on them and basically force them to pay in order to keep talking to people. Like your site is even that popular that so many people wanna be on it. At least with skout or meetme this doesn’t happen,2,False,Another bait n switch,Mannyman73
2020-05-05 09:09:57,"{'id': 15107317, 'body': 'We’re really sorry to hear of your experience. We do not tolerate rude or inappropriate behaviour on Badoo. If you ever feel uncomfortable, or experience any negative comments or behaviour, please do report this to us and our 24/7 moderation team will investigate immediately.', 'modified': '2020-05-05T16:39:33Z'}","First of all; I’m a man. There’s always this male stereotype of guys hitting on woman too much, or guys going way too far by asking for naked pictures. 
 
Woman on this app are straight up crazy. If they’re not telling you they want to r*pe you? They’re looking for a sugar daddy, or a idiot to dump their baby on. I don’t like this app, and I genuinely feel this app contains people who belong in a jail. 

Also, I don’t like the color purple they use for their app.",1,False,Please read this,afraid for my life
2019-09-16 04:14:59,,The way I see it badoo has the best and easiest set up as far as using a dating app for free it’s fun and easy if you find better let me know,5,False,Please let me know if you see a better set up,ceexz
2019-10-09 18:29:33,"{'id': 11201266, 'body': 'We would love to hear more details about your story at badoo.com/feedback. We really do believe that Badoo works!', 'modified': '2019-10-11T20:33:57Z'}",We’ve been together for a few months now and I just wanted to say thanks for keeping the spam bots to a minimum and making it possible to find something real and lasting..,4,False,Met my current girlfriend on your app..,hardcorehippie
2019-03-30 22:58:36,,Much has improved since the last time I downloaded it,5,False,Much better improvement,Pharaoh718
2019-07-20 19:42:02,"{'id': 9828163, 'body': 'Hey there! Badoo will always champion diversity which means that we have a wide-range of users using our platform. We do not condone any type of discrimination on Badoo. We work very hard to ensure that everyone is welcome, and we will never exclude certain users based on individual preferences.', 'modified': '2019-07-24T14:39:30Z'}",You can’t always pick your customers but I keep having a falling out with this app because somehow their market is less than classy (AITA?). Or I guess they have no algorithm to find people I’m into.,4,False,Good ideas and well built but ratchet clientele.,lillet erryday
2019-07-11 12:26:37,"{'id': 9828729, 'body': ""If your profile has been warned, it's because you've breached our community guidelines. If you believe that you've been warned in error, please contact us on badoo.com/feedback."", 'modified': '2019-07-24T15:05:31Z'}",Ive had two yellow cards for being “rude and or abusive” never once have i been rude or abusive . Im going to assume that this app is sexist because ive had dudes literally harass me multiple times yet their profile is still up . Im going to assume those reports are from dudes who sent me unsolicited “nasty” pics and i would clearly say not interested . I dont think you should be able to report without proof . DONE WITH THIS APP!!!!!!!,1,False,Dont waste your time,jack2823
2023-02-21 18:47:37,"{'id': 35034787, 'body': 'Thanks for your review 💜', 'modified': '2023-02-23T13:29:16Z'}",Free to give and receive likes. Have to pay premium to view likes. Women must weed through a lot of incompatible mates. I will continue to use.,5,False,Good App,TooThoughtful
2018-03-09 18:48:39,"{'id': 2805702, 'body': ""Sorry to hear this! Most profiles on Badoo are genuine. Unfortunately, some people use our product maliciously. Please report any suspicious profiles and we'll check them immediately. \n\nWe’ve created a new feature to avoid Catfishing. Scroll the profile keeping an eye out for a blue verification icon that proves that the person is real."", 'modified': '2018-03-12T15:40:16Z'}",I downloaded this stupid app and found out it’s nothing but spam bots and scammers. I went to click on delete account and a pop up came up with a subscription for 6 months. It happened so fast I had no idea it signed me up for 6 months at $55. I tried contacting them and they will not refund me my money. I never had a problem with my Touch ID until today. It forced me to subscribe.,1,False,Terrible App!,Ooalexx
2018-02-18 19:23:33,,"Even if I select another location the program only displays nearby, and I did turn of location service. Other than that I like it.",4,False,Selection of areas,Nomad35
2018-02-10 04:49:44,"{'id': 2553970, 'body': 'Thanks for taking the time to send us your feedback. We note all customer feedback that we receive, and have forwarded your review to the relevant team for consideration.', 'modified': '2018-02-11T17:27:25Z'}",I'd like to know when I'm not liked and I'd like for others to know when I don't like them cuz I'm tired of constantly getting liked and messaged and favorited by people I clearly have no interest in and they don't stop cuz they don't see who doesn't like them I'd rather get notified when I'm not liked and vise versa so that app users can know who's not interested in Them YOU NEED DISLIKE NOTIFICATIONS,1,False,People need to know when they're disliked,Msgand3
2017-12-22 06:08:23,"{'id': 2195221, 'body': 'We never charge users without their consent, and make sure to inform them in detail of their purchases and any possible future charges - and how to avoid them. For example, if you activate a paid daily subscription, you can cancel anytime. Please contact us on http://m.Badoo.com/settings-feedback if you need help or a review of your charges.', 'modified': '2018-01-03T15:39:58Z'}","RESPONSE to Developer's Response: when I made a purchase though Badoo, I did not intend to start any subscriptions, let alone one that charges me every day. It was not at all clear that this would be the case. Badoo misleads it's users in order to extract more of their money. 

ORIGINAL: Somehow Badoo was charging my PayPal account DAILY for over a month. I'm having to contest the payments with PayPal. Badoo also did not prove to be a good service for meeting people.",1,False,Scam,Muteone
2023-01-07 05:40:17,"{'id': 34155596, 'body': ""Thank you, Miss Runner 💜 We're so glad to hear you've made some great connections on Badoo- that's what we're all about 💞"", 'modified': '2023-01-08T20:50:05Z'}","So far I am loving it here, chatting to plenty of men, having dates on weekends, nothing is serious yet , I am just tapping the water and so far, it’s fun, thank you Badoo management.",5,False,Thank you Badoo,missrunner56
2023-01-20 17:39:45,"{'id': 34419513, 'body': ""We respect our members' privacy & safety, which is why we've provided an option for you to report any chats you find uncomfortable, but we won't proactively review your conversations. For more information on how to stay safe online, see our safety tips here: badoo.com/safety.  If you'd like to talk to our team about your experience, reach out to us via badoo.com/feedback on @BadooHelp on social - we'd love to hear from you!"", 'modified': '2023-01-22T13:00:10Z'}","Very sexist and if you’re a woman, don’t install this. The guys will try to hook up with you without even saying so much as a hi. Plus the app doesn’t stop using your location after you’ve deleted it, and I have proof of that. I’m angry about both of these, especially the illegal use of my location even after being denied permission to do so.",1,False,Creep central,demdahoe
2023-01-17 11:50:11,"{'id': 34374093, 'body': ""We're sorry to see that you've not had a good experience with Badoo! Let us know @BadooHelp on social media or via badoo.com/feedback."", 'modified': '2023-01-19T07:37:37Z'}",(1 star) you can be posting a simple video singing or rapping fully clothed and you all will still say it’s inappropriate even when it’s comes to photo’s you’ll say it’s inappropriate when its really not when you’re fully clothed taking a body picture  you all need to fix your app its sad,1,False,Lame app wouldn’t recommend downloading at all,not liking imvu
2022-12-08 07:47:06,"{'id': 33642958, 'body': 'Thanks for your review 💜', 'modified': '2022-12-10T08:35:14Z'}",Don’t have feel like im alone and I am happy watch movies & eat make new friends safely mask on sanitizer go for walks relax go out for lunch enjoy weather,5,False,Make new friends,clsritza
2022-10-05 21:37:45,"{'id': 32438722, 'body': ""Ethan, thank you for your feedback! We're happy to hear you're enjoying Badoo."", 'modified': '2022-10-07T08:55:39Z'}","Easy platform to use, but should allow a few free messages to be sent per day like quite a few other dating sites offer ;).",4,False,Looking for simple and fun; no drama.,Ethan0131!
2022-11-13 21:50:39,"{'id': 33166845, 'body': ""We're sorry to hear about your negative experience, but Badoo is free to use. We offer paid options for additional services, such as seeing who has liked you, but you can use the people nearby section and chat for free with anyone you match."", 'modified': '2022-11-15T07:23:43Z'}",Got this app under the preface it would be free and STAY free. They force you to either pay or no longer have access to basic features like seeing who liked you. The filters would always revert themselves back to the original settings. Age range isn’t narrow enough and navigating the app isn’t fun or easy.,1,False,Expensive and Bad Filters,gamoralokitonyevans
