date,developerResponse,review,rating,isEdited,userName,title
2021-08-08 00:52:04,"{'id': 24501442, 'body': 'Hi there, our team fully investigates all reports before taking action and moderates solely based on our Community Guidelines. We would never arbitrarily block someone from our platform. If you would like our team to review your case, message @BumbleSupport on Twitter or Facebook.', 'modified': '2021-08-14T08:44:01Z'}","I have used Bumble off and on for a long time with no issues, until recently. For no apparent reason, my account has been ‘Blocked due to several reports about inappropriate behavior on this platform’. I have not said anything even remotely inappropriate to anyone. I have emailed them to try to appeal this, but it’s highly frustrating as i’ve recently moved to a new area and was having conversations with several people and lining up some hiking and surfing dates, but now can’t access my account. This is very frustrating and is wrong, as I have not beoken any rules or done anything inappropriate.",4,False,riosnoeks,Account blocked for no reason
2019-07-29 04:48:38,,"Okay. I know people will probably hate me for saying this, but I just met up with my first ever Bumble connection and I had a freaking blast. The guy was super fun and spontaneous and I haven’t laughed this hard in a while. I have always stuck my nose up at dating apps, which doesn’t make a lick of sense, seeing how I’ve never even tried them. But yeah I’m a changed woman. Now more than ever before we need to connect find ways to be happy through interactions with others, find what we like, and inspire each other with the technology that allows for it. Super sentimental, I’m sorry. Just wanted to say thank you!",5,False,srcims,Where have I been?
2021-04-25 04:05:29,"{'id': 22669053, 'body': ""Hi there! Thanks for your feedback, we'll be sure to pass this along to our Product Team to consider in the future. If you didn't already know, we provide each user with one free Extend per day, and with a Boost or Premium subscription users can Extend an unlimited number of matches and even Rematch with expired connections."", 'modified': '2021-05-07T03:24:05Z'}","I had a guy chat with me (Hi - so not a lot of meat there to work with) so if I keep him in my cue ang Edit fir him to respond and I missing out on talking to someone else?

Then sone guy wrote to me and we were talking but I got called in to work and didn’t have a chance to get back to him.  He asked for my phone number.  I wasn’t comfortable giving it out yo him yet to text me so offered an email.  He then got mad and decided that I wasn’t interested in him.  It wasn’t true, wanted to know a little more about him so I messaged him on my break.  By the time I got off work he had deleted his profile and left the site.  I feel bad if he left because I didn’t respond timely, but when you have to work you don’t have opportunity to!!",2,False,taradock,Bumble - what if you’re busy working?
2020-08-02 08:53:18,"{'id': 17610187, 'body': 'We would love the opportunity to improve your experience in the Hive. Please contact our Support Team at feedback@team.bumble.com, or on Facebook or Twitter (@bumblesupport) anytime.', 'modified': '2020-08-31T17:09:01Z'}","They promote there app with lies and deception !! This should be illegal !! They are using our basic but most emotional quality!!! Affection, love , and thought of happiness ! It’s not free !! They get you to type in so much personal info and have you on a time limit to set up dating profile and if you can’t get your info then you can pay 60$ and they will let you chit chat with there bots which are programmed to respond from the millions of people who entered there personal life while believing it was free !!! Whoever owns this app and whatever building it’s in I hope fire destroys every inch and the owner is left by spouse goes bankrupt and decides to date but the first date is a serial killer that tortures the victims for 5 years and forces them to sit in front a mirror and read out loud that they are only deserving of misery torture pain hate and 5 years over dead ! No funeral",1,False,placeshameonyourfaith,False Advertising
2020-06-04 04:02:13,,So bumble gives the illusion that it’s friendly to the LGBTQ community but they block your account when you use the options that they provide. I have spoke to multiple users in the community who have the same problem. When confronted with this they make claims of improper use of app according to the terms or service. Which is super vague and basically they have all the power and no recourse or need to be customer friendly because they expect you to want to use their app to the point where you bend to their will. I guess it’s app if you don’t want our community stop pretending to care about us and try to include us. Just be upfront so we can stop feeling like we’re not good enough to be apart of your app. They are human and they make mistakes but god forbid you make one. No chance to remedy your mistake if they accuse you of making one.,1,False,crisgrey24,Not LGBTQ friendly
2020-05-22 05:49:28,,"Is it a dating app, a networking app, an app for making friends? It’s all three, but none. If you are male, you interaction is highly limited. You are constantly asked to feed this thing money to use it, but once you feed it men are limited. Leave this app for women looking for women and go somewhere else. If you have a personality, or a brain this app is not for you. Hands down the worst dating app I’ve ever run across if you are male. Don’t bother.
Zero stars is not an option it deserves no stars.

If you have no attention span, an IQ of 85 and are devoid of personality, this site is for you. The information about people is so limited and you quickly discover that all un creative knuckleheads have read the same article about how to write a bumble profile. A female friend, who is very attractive told me she got no likes until she put, “I just divorced my rich ex and took him  to the cleaners.” Then she got hundreds of likes.

The reality is it is designed to make totally uninteresting people look so interesting and interesting people look less than so. It’s like a dystopian short story by Kurt Vonnegut come to life. 

If you are boring and seek other boring people, you can’t do better than bumble.",1,False,Bigfatmonstrosity,Bumble doesn’t know what it wants to be when it grows up.
2020-02-16 12:01:08,"{'id': 14100616, 'body': ""Thank you for sharing your feedback with us. We're sorry to hear you haven't had a great experience so far. Our team would love to turn this around for you! Please message @bumblesupport on Twitter or Facebook."", 'modified': '2020-03-18T20:07:09Z'}","Bumble shares the same problem as Tinder, plenty of fish etc. There are so many fake profiles that your thumb will get tired of swiping left. Another major problem with these apps are the all the microtransactions to boost your profiles to increase activity, to use the rewind feature and so on. Just another cash grab.

Update:

I paid for a month and my account doesn’t reflect my paid month. Since support takes 2 days to respond, half my month is gone due to all the exchanges. Such a waste of money.

Update 2:
I paid until Feb. 29 but Bumble support will not reactivate my account because I don’t have the original receipt that Apple sent me when I renewed my subscription. I have sent support the subscription status showing my subscription doesn’t expire until February 29 and they wouldn’t accept that. I then pulled the receipt from Apple that showed I renewed my subscription and they still didn’t accept it. Absolutely ridiculous. At this point, I’m so tired of dealing with support that I have accepted the lost. Waste of money and support is even worse.

Bumble, your response to my update is an embarrassment. You should stop the canned response and actually read the response and improve your business model.",1,False,Wall-E Breaker,Another joke
2019-10-21 15:44:19,"{'id': 11604992, 'body': ""It sounds like you were notified someone swiped to the right on your profile, meaning that user would be in your Beeline, which can only be accessed with a Boost subscription. This user was likely able to swipe right on you because you were within their distance parameters, even though they weren't within yours."", 'modified': '2019-11-01T20:41:28Z'}","I was on my phone having just swiped thru ALL my prospects with NONE remaining at the time when I got a notification stating that someone was interested in me, I immediately checked and still had no one in my queue, just a message saying I’d gone through all the listings and to try expanding my search. I’m realistic about my distance otherwise I wouldn’t have chosen it. In that sense, the notification is misleading, there is no one interested in me. When I inquired thru bumble app feedback I got the response that someone outside my parameters of distance probably swiped right for me. I want to know why Bumble is sharing my profile outside MY parameters? This feels inappropriate to me. Was this disclosed and I missed it?  How can I get informed about how and where the app is sharing MY info??",2,False,TenTries@NicknamejustToPost,Poor notification process
2019-05-07 19:42:27,"{'id': 8614381, 'body': ""Hi there! We'd love to take a closer look at this issue you're experiencing. Please contact our Support Team at feedback@team.bumble.com, or on Facebook or Twitter (@bumblesupport) so we can help troubleshoot and improve your experience! We hope to hear from you soon."", 'modified': '2019-05-10T19:39:59Z'}","It’s a neat idea but completely sexist because it only lets the girl chat first. Which somewhat makes sense because of creepy guys but they also don’t know who’s creepy or pervy until you start talking to each other anyways. Also I have a personal issue with it that recently started happening. After 3-5 messages with a match, it’ll just make the entire match disappear immediately and I won’t have any way of contacting them again. It’s quite frustrating and it’s defeating the purpose to even use the app in my opinion. Once this problem gets fixed for me, I’d be happy to give it a 5 star rating.",5,False,Ghostboy14,Cool app
2019-07-21 06:29:51,"{'id': 9788697, 'body': ""We've passed your case along to our Tech Team. We'd be happy to work with you further to help you secure a refund. Please private message us @BumbleSupport on Facebook or Twitter."", 'modified': '2019-07-22T16:10:31Z'}","Super frustrating app!!! I knew that my automatic payment was set to draft in early July so I attempted to access Bumble so I could cancel before payment was collected. The app does not work and has not worked for weeks. I get a message that says  No Network Connection. Reload Page. I uninstalled and reinstalled the app and it still does not work. There is no phone number for customer service so I sent several emails that went unanswered and then, of course, my payment was collected. I have been trying for a week to get a refund. Bumble tells me it is Apple’s responsibilty to refund my money. Apple sends an auto response that my payment does not meet the requirements for a refund. If an app that has not worked for weeeks does not meet the requirements for a refund, I cannot imagine what does! I hate this runaround bs!!",1,False,ET McG,App has not worked for weeks - refund not given
2021-07-03 04:10:45,"{'id': 23869194, 'body': 'Sounds like the recipe for a perfect match!! We’d love to hear more of the deets at bumble.com/stories. 🐝', 'modified': '2021-07-12T03:53:54Z'}","To be honest I have had other LGBTQ dating apps but this one was by far the most modern and used app in my area. I had better luck having genuine conversations and making friends on this app. And only two months in to having the app I met my soul mate. I love the modern features this has that help you choose the best swipes. Even has a cute Zodiac feature! It made the job of finding my girlfriend that much easier based on interests! 
I'm very happy and in love and now we always joke  that ""thanks to bumble"" we have eachother now! 
Hope this review helps someone! :-)",5,False,Theasiantiger,I found my soulmate
2019-04-04 17:26:31,"{'id': 8139238, 'body': 'Our team moderates based solely on our Community Guidelines bumble.com/en/guidelines. We would never ban someone for any reason outside of those guidelines. We would be happy to personally review your account; you can contact our Support Team at feedback@team.bumble.com.', 'modified': '2019-04-09T19:29:23Z'}","I’ve been using this app for less than a month. It’s not better nor worse than the rest of the dating apps out there. What makes is particular though is their ‘censorship’ policy. I was having very interesting conversations about politics/life/society with someone I met on the app and I know we delved around some very sensitive subjects and that alone got my account banned. It’s crazy! If you can no longer express yourself online, have a normal private conversation then what’s the point? So basically ‘bumble’ is catered to the more submissive/brainwashed demographics who are playing along the socialist/Marxist propaganda we are being bombarded with on a daily basis. This coming from someone who was born and raised in communism. People beware - if you keep letting this happening, we will soon go to prison for thinking differently than those socialist/globalist fascists.",1,False,Woodtigerlili1,People just beware!
2019-02-19 02:56:15,"{'id': 7458801, 'body': 'Hi there! If you ever have questions about Bumble or need help with a technical issue, our team is available to personally chat with you via Facebook or Twitter (@bumblesupport), or at feedback@team.bumble.com. We are here for you!', 'modified': '2019-02-25T18:42:18Z'}","I like Bumble, I’ve used it a few times. I paid for the subscription and when I moved from one state to another, had matches in my Beeline from both states. I’ve been noticing that I keep getting the same matches over and over, even when I swipe left and they are out of my Beeline. So, I deleted every match from my old state (which took forever), only to have them all show up again in a matter of minutes. Emailed support and they told me to send a screenshot or update the app. My app is updated and I could just send you the same screenshot 3 times like my matches show me. It’s super frustrating and I canceled my membership. Dating is stressful as it is and it’s not worth my time to pay for something that doesn’t do you any good because it recycled the same matches over and over with a few new ones sprinkled in.",1,False,npalmeri,Same Matches Over and Over
2023-02-14 09:09:25,"{'id': 34933116, 'body': ""All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact"", 'modified': '2023-02-17T17:46:09Z'}","So as a man, I never get to write to anyone. Honestly I like that part of it because starting up communication in real life is a lot easier than it is when texting. But I have even more limits on responding to communication I get myself unless I pay them an exorbitant rate…. what? I already can’t write to anyone, now I can’t reply either unless I pay? lol This is the single worst dating/networking app I’ve ever seen, and I’ve been on OKcupid and LinkedIn. This app is a joke without a punchline. It would be the same price for me to just go out a couple times a month and just engage with people IRL at events or lounges or bars. And if I didn’t meet any friend or a new SO, at least I enjoyed the experience of spending that money; instead of forking it over to this app in my phone!!",1,False,Hotel Hank,Just another cash grab
2022-11-29 21:19:09,"{'id': 33604274, 'body': ""Hi there. We're sorry you didn't enjoy your experience on Bumble. We are always looking for ways to improve our users' experience so we will make sure to pass your input along to our Product Team. While we continue to work hard to improve this, if we can help your experience further right now, please send us a message at bumble.com/contact. 💛"", 'modified': '2022-12-08T07:47:56Z'}","Edit: core features are free yes. But something being an option is not justifiable for the price. It can still be an option and not cost $12 dollars A WEEK for the cheaper tier. The one thing this app does offer which is something I haven’t seen is a one time fee for life. That one COULD be worth it, but only if you never delete your account. Everyone is looking for love or lust. I know it’s the best interest of dating apps to keep you engaged and magically spending money gets you more matches. But let’s be real the price does not match the service. 

You get like 20 likes a day. Or you can pay hundreds of dollars a year to swipe more. Throw in some ads, sell my information. Bring the price down. $10 a month is WAY more reasonable. Or sell things in tiers, idc, too expensive.",1,False,cryan475,Way too expensive
2022-09-16 11:34:50,,"I have a paid subscription so I can see likes, which is the beehive. I have been on a couple  months and I'm being stalked in my likes. I know sounds strange but it can happen. I delete and report,, and person is back next day idk how. After you've deleted and reported so many tjmes it's not good. Person was following my locations, a little lagged. If you turn off location you can't see matches. If you go incognito you can't get likes. Bumble support is not helping. No reply they have my complaint multiple times now. The first time I complained they did reply and said they can do nothing. I may have to go off the app. Maybe try to get help from the media. I don't use twitter or Facebook to go for Bumble support as I have seen here. They should reply to suppprt in their own app",1,False,shspeis,Safety issues
2022-09-06 20:14:42,"{'id': 32014929, 'body': ""Thank you for your review and we will be sure to pass on your feedback about this! It sounds like you're referring to an admirer or a notification in your Beeline; these are people who have swiped right on your profile and that you have the opportunity to match with but you haven't swiped on them yet. Don't worry; you can still find them in your swipe deck. If you have any other questions or suggestions, please reach out to us at bumble.com/contact. 💛"", 'modified': '2022-09-14T11:27:15Z'}",I would love it more if I didn’t have to guess who swiped right on me . It’s quite annoying when someone likes me and I have to guess through my swipe who it is . Then I end up swiping left on them and not getting the chance to know them fully because I didn’t know they were interested . It’s also not very fun because of that reason because I’m so busy trying to find the person that I skip past other people and them including . I feel as though not being able to see who swiped right on you without paying takes away the purpose . Sometimes you want to find people interested in you rather than the other way around .,3,False,NayyAnaya,It’s ok
2021-10-21 23:34:49,"{'id': 25908520, 'body': ""We're disappointed that you feel this way and our Support Team would love to talk with you directly. Our premium features will enhance your experience but we do believe you can form meaningful connections with or without them. Please contact us at https://bumble.com/help-search#contact-us, or on Facebook or Twitter (@bumblesupport) so we can help troubleshoot and improve your experience! We hope to hear from you soon."", 'modified': '2021-10-26T15:17:54Z'}","The platform gets 1 stars because the people on here are classier and the user experience is easy. 

The first negative: 
The algorithm is designed to make money not connections. The second you pay for it, you will get less matches. The app has a “BeeLine” feature which is a list of people who have liked you before you’ve like them. The issue with Beeline, if you don’t pay for premium this number only goes up. Which in theory should eventually go down as you swipe. But it doesn’t indicating this is a pay to match platform. 

The second negative: 
You can purchase “SuperSwipes”. When you super swipe someone the app advertises that you will be sent to the front of the liked persons list. This is false. On 3 occasions a friend and I tested this feature where one of us super liked the other. On all 3 occasions we never saw each other’s profile to swipe. This is false advertisement at best. 

I spoke to bumble and they refused to refund any money or give any credit on the app. 

Would not recommend unless you want to spend a lot of money on features that won’t work in the hopes to get you to spend more money.",1,False,eccav,The algorithm is meant to make money not make connections
2021-08-23 03:19:06,"{'id': 24780588, 'body': ""We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help."", 'modified': '2021-08-29T10:31:58Z'}","The settings access was only available at the bottom once, when I checked out to navigate what was where.  Then the little profile icon was no longer available, so after I decided I didn’t want to proceed with this app, I had to delete the app and add it again to delete my profile.
Otherwise, it seems my photo would linger out there on the app, even if I’m not using it.  That may very well be the case with a lot of the profiles there.
So when the app requires 24 hours for someone to respond to a “like,” the individual may not even be a current user.
Also, it seemed that the icon to toggle back to the friend search wasn’t available either after selecting “date.”",2,False,HaH la d da,Settings access
2021-07-11 18:49:15,"{'id': 23989259, 'body': 'We’re really glad you spoke up about this. We deeply value diversity and want everyone to feel welcome and supported at all times. Your voice has been heard and while we continue to work hard to improve this, if we can help your experience further right now, please send us a message at bumble.com/contact. 💛', 'modified': '2021-07-18T17:43:04Z'}","Bumble has a serious problem with racism.  Especially from women who claim to be liberal or progressive.

I’ve been on this app for almost a month, and I have paid for premium, but I have yet to match with anyone I find appealing.  I am a pretty attractive biracial man of colour interested predominately in caucasian women, yet not a single person I have “liked” has “liked” me back… and I’ve “liked” a plethora of profiles.  

What kills me, are the “liberal/progressive” caucasian women with BLM/social causes in their profiles, yet they can’t confront their own privilege and racist beliefs enough to match with people of colour; thus, proving themselves more interested in virtue signaling than actually caring about the causes, interests, or emotions of people of colour.  At the very least it is an insult; at worst, it is racism plain and simple.",1,False,BH Bikes Fan,Terrible For PoC Looking For Interracial Relationships
2019-03-19 12:58:53,,"I mostly love Bumble. But here's my biggest gripes. Why in the world would you put white text on a yellow background in a messaging app. Do y'all not even care about accessibility? That is a terrible contrast ratio. It's so difficult to read. Why do you only give women 24 hours to respond when there's a match. Women are getting overwhelmed with matches and it's difficult to keep up with the 24 hour timeframe and it doesn't actually feel helpful to anyone but y'all who are trying to convince people to pay you money. 

But seriously... Who is your UX designers? And why did they ever decide to put white text on a yellow background? No really, who are they? I need to talk to them.",4,False,ShaneGuymon,Mostly love... But WHYYYYY?
2021-02-28 16:59:02,"{'id': 22289104, 'body': ""Hi there, we're sorry to hear you haven't had the best experience on Bumble. Our Profile Assistants would love to give you personalized tips to optimize your profile. Please message @bumblesupport on Twitter or Facebook if you're interested."", 'modified': '2021-04-16T17:33:49Z'}","26 y/o NYC user here. I pretty much use Hinge exclusively but decided to give Bumble a try. While I get 3-4 matches on Hinge a week, Bumble has been an absolute ghost town. One match in my first week, after devoting a significant amount of time to swiping. Really concerning, especially since NYC is the dating app capital of the US.

I get the feeling that there are A LOT of inactive accounts. Have heard from friends that they still get emails that people are liking their profile even though they deleted the app many months ago. Can’t really think of a different explanation at this point other than that Bumble is just not where my generation is spending their time. 

A solid interface and concept but Hinge is just more active. Gave it a shot.",2,False,whunersen,Struggle to find people
2020-09-10 00:57:58,"{'id': 18260299, 'body': ""We appreciate you taking the time to share your experience. That said, you're reviewing the Bumble app, not Tinder. We encourage our users to thoughtfully engage on the platform and respect users in the Hive when searching for their meaningful connection. Email us at support@team.bumble.com or DM us on Facebook/Twitter @BumbleSupport for any help!"", 'modified': '2020-10-04T19:05:05Z'}","Tinder used to be a wholesome dating app for singles. However, no one is screening these people. They’re are more married couples looking for threesomes, and married men looking for free sex with a stranger. It’s like backpage but free. None of the people are single and if you put on your page you want a relationship you will not get matches. It’s a new trend lots of ppl are trying saying they’re only looking for friends. Really they want to be free to hook up with whoever, whenever. I’d like to go to a car lot, use whichever car I want, ride it all night, then take it back no strings attached. Well that’s not how life works and Tinder shouldn’t allow all these freaks to turn their site into some freaky porn orgy. I have since hid my profile and have stopped using Tinder.",2,False,BJW2020,Not what it used to be. Just a freaky hook up site nowadays
2020-03-05 06:36:01,"{'id': 14057203, 'body': 'Thank you so much! We greatly value your feedback and have passed along your thoughts to our Product Team.', 'modified': '2020-03-17T14:28:24Z'}","I recently just moved to a new town and I’ve been trying to meet more people to hang out with. This app has been pretty cool for that, but I really wish that I could use the friend feature to find both male and female friends. The concept is neat but it doesn’t really make sense.. why would you assume that women can only be friends with other women and can only date men? This has led to me using the dating feature to find more male friends, and then I sometimes get into and awkward pinch when I state in my bio that I only want friends and the men I match with still try to make romantic advances on me. I don’t know if it’s a matter of me using the app wrong or if it’s just not very intuitive. I really wish this was different though.",3,False,erin_c_m,It’s alright
2019-10-17 15:03:52,"{'id': 11586961, 'body': ""Hello! Thank you so much for sharing your feedback with us. You can view your admirers as long as you are subscribed to Bumble Boost. If your Beeline isn't showing it's possible you have advanced filters set that are affecting the users you are seeing. Toggling with these should help them reappear."", 'modified': '2019-10-31T23:21:29Z'}","Bumble’s concept is great, in that guys don’t waste their time messaging a woman who is scared to talk and is only there for her self esteem to get likes because somehow... that’s a thing.  If you get a message, at least you know she’s willing to chat.

Bumble still doesn’t allow you to format your profile in a way that makes you look intelligent.  You either have to use emojis to fill blank lines, or have one huge paragraph. 

And in the most recent update they no longer allow you to see who likes you even if you PAID for access to everything!  And this is where they really lost me.  I was willing to pay for full features, but now they’re taking those away and I haven’t seen a refund.   They’re more into selling ads for events now anyway... so thanks, crooks.",2,False,JehuHabib,Used to be good.
2019-06-07 20:27:20,,"I’m grateful I found my boyfriend of six months on this app. I never imagined I would find someone like him. 

What I like about this app is that it has the quick features of Tinder with swiping, but provides more detailed profiles like OkCupid. I felt Tinder focused way too much on appearance, and had too few profile details. It’s nice to know important things like drug use, pets, and religiosity right off the bat, rather than find out fundamental incompatibilities with these topics several dates in. I deleted the app and can’t remember if another detail is what kind of relationship you’re looking for (FWB, short-term, long-term), but if it isn’t, it should be there! OkCupid has more in-depth profiles, but I think it’s better to not know every personal detail before meeting someone in person.  

I also like the 24 hour rule missing on the other two apps. It’s great so you’re not waiting around wondering if someone will ever get back to you. 

Thanks Bumble for helping me find my soulmate!",5,False,samserzz,Nice balance of Tinder/OkCupid
2022-06-20 05:42:20,"{'id': 30508322, 'body': ""We really appreciate you sharing your feedback! We know our users are busy so all of our members have the opportunity to extend one match for an additional 24 hours. You can also extend unlimited matches with Bumble Boost and Bumble Premium! To make sure you don't miss any matches, head to your in-app settings to turn on your notifications."", 'modified': '2022-06-22T22:42:28Z'}","You know how after you swipe right or someone swipes right on you, that like only last 24 hours then disappears? Here’s the problem with that, a lot of people don’t check their bumble everyday, therefore the odds of them seeing it and matching are significantly lower than if likes just stayed in their beeline for as long as possible (hopefully forever), making it incredibly hard to get a match no matter how attractive you are.  
^ that is the reason I would like to see a change be made to solve that problem.",4,False,Ijustwatrobux,"Overall on the right track, but there’s just one problem I’ve found."
2019-01-26 16:51:33,"{'id': 7135716, 'body': ""Hi there! We are so happy to hear about the success you've had on Bumble BFF! We'd love to look into this photo moderation issue for you. Feel free to reach our Support Team at feedback@team.bumble.com, or you can DM us on Facebook or Twitter (@bumblesupport). We are here for you!"", 'modified': '2019-02-03T13:58:09Z'}","I love bumble, and have used the app from time to time. And even met my best friend through the Bff side of bumble. It’s a great app. Although I’ve been getting flagged for my pictures lately. I stay within guidelines when I post pictures on my profile. Yet mine get flagged?? I’ve sent an email in regards to my pictures being falsely flagged and haven’t gotten word back. I really love the app and I stay within guidelines and know the rules. Bumble has never failed me, and this false claim is something that’s definitely going to take me away from using this app and going to another. I have the photos, and they were taken professionally. So I don’t see why they keep getting false claims. I’m not showing any skin at all whatsoever. PLEASE FIX THIS ISSUE !!",3,False,Laura_priscilla96,False claim
2018-05-29 22:29:28,,"So, this app pretty much does not serve its purpose. It looks cute and it mentions all the singles that you can meet. You have 24 hours to chat with your personal of interest, if you don’t chat you lose talking to that personal forever! You have to make the first move and what’s even better is that you have to pay to see who sees your profile and wants to chat with you too! Truly a great way to get to know someone and seek compatibility, build a liking and to swipe until you like who you see. If you swipe and then you want to talk, no can do. You gotta make a purchase to see who you missed and then given 24 hours to make a date or exchange info before you lose them forever! So this app is totally the bees knees if you’re into getting in a quick fast paced tell me all about yourself in 24 hours or less relationship! :)",1,False,NotWorthItPeople,Don’t download
2021-07-03 00:18:10,"{'id': 23747625, 'body': ""Hi there, we really appreciate you sharing your feedback with us. We are always looking for ways to improve our users' experience on the app so we will make sure to pass your input along to our Product Team."", 'modified': '2021-07-05T09:30:19Z'}",This isn’t that “popular” of an app compared to others especially on the dating side so the diversity of people is really small. Also people don’t really message back on here and I know from personal experience it’s because it’s hard to find people who are active on here every day which is why it’s stupid that we only have 24 free hours to respond to a match. And it’s too expensive to even want to pay for premium. Luckily I have met a few cool people on the BBF version that’s why I’m gonna keep using this I just wish they would lower the price and give us more than 24 hours to respond to a match bc who’s paying +$33 for premium a month?!?!? Not me,3,False,Nay41431,Not that popular
2022-05-30 12:34:30,"{'id': 30158713, 'body': 'We’re sorry to hear about your experience! We’re still growing in your area so we’d recommend expanding your distance range and removing any Advanced Filters for now. Rest assured, new bees are joining the Hive daily so we’re sure a meaningful connection is just around the corner!', 'modified': '2022-06-04T13:04:00Z'}","In principle I like Bumble for the women message first feature. It’s a much friendlier app than Tinder and there seem to be more people looking for serious relationships on Bumble. But if you live in certain rural areas, the distance feature can be a real issue. 

I live in a location that does not seem to have a high population of people on the app, or at least people I’m interested in. I happen to be about 3 hours away from two urban areas, one to the east and one to the west, were I presume I could find people I’m interested in and would be within a distance I could meet up with regularly. 

These areas aren’t within 100 miles of where I live, but the next option for distance beyond 99 miles is “the whole country.” But when I set it to the whole country, these two urban areas, the closest to me, get skipped over and I only see people who are from other states and much, much further away.

This is extremely frustrating and frankly an issue I’ve had with a few apps. But I know people are on this app in these cities because I’ve lived in them previously and used Bumble.",2,False,Caesarie,Distance is a problem
2022-05-15 18:55:15,"{'id': 30156003, 'body': ""Hi there. We hate to hear you didn't get what you were looking for from our Support Team. We would be more than happy to take a closer look at this for you. Send us a message at: bumble.com/contact."", 'modified': '2022-06-04T07:57:24Z'}","I was using and enjoying the app for several months until it forced me to choose from 1 of 3 causes to support with no option to choose a cause of my own or opt out. I believe forcing anyone with your agenda is fundamentally wrong, regardless of the agenda and even if I agree with one one of the options. I can’t even get into my profile without selecting an option, so I just deleted the app.

Update: I received a response from the developer that I could opt out; however, I made attempts to do so (before writing the review) with no success. The selection process popped up whenever the app was opened and the only way to proceed was to select a cause. I don’t know if this has changed, but it’s soured my opinion of Bumble, so I don’t think I’ll download it again to try.",1,False,Thgvxsbvgh,Forces their beliefs on users
2022-04-06 22:33:47,"{'id': 29986567, 'body': ""Hi HamsterJuice. We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help."", 'modified': '2022-05-26T14:19:16Z'}","I've used this app two separate times a few years apart. The first time, finding matches was relatively easy and consistent and I met some really great people. I entered a relationship with one of them for a couple years and deleted the app.

A few months ago I redownloaded Bumble and Hinge. My experience with Bumble this time around has been pretty abysmal. The very first day there was an influx of likes, and in the weeks since I've received around 5 total. Compare this with Hinge, where likes are more direct than a simple right swipe, yet I receive them on a daily basis. I use the same photos on both apps; the only difference is the apps themselves.

That influx of likes you get your first day on Bumble seems very manipulative considering your profile will likely not receive that kind of attention ever again. They try to get you hooked with an initial burst of likes, and then they start pushing their absurdly priced premium features. It's embarrassingly transparent.

If you're serious about making quality connections, Bumble is unfortunately no longer the place to do it. Your time and energy are better spent elsewhere.",1,False,HamsterJuice,"Arbitrary algorithm with overpriced premium ""features"""
2022-01-02 07:44:08,"{'id': 27538252, 'body': ""We really appreciate your feedback, and we'll be sure to share it with our Product Team. In the meantime, you're always welcome to pick a short subscription term (like 1 day) to try it out and see if you like it. If not, you can still quickly review each users' info badges with a quick scroll before you swipe."", 'modified': '2022-01-19T14:38:41Z'}","I really liked bumble, but the new version takes away the previous “2 advanced filters free” option and makes it a feature of premium only. This puts more work on me that feels unnecessary and puts me off of the app altogether. For me, having similar political leanings is important, and though how compatible your beliefs are will only show through conversation, it seems counterproductive for all parties to make me swipe left on a bunch of people that are completely opposite to me—or, maybe worse, I swipe left on anyone who doesn’t have their political views visible, now thinking the words of them and the unspecified matches this app is sending me.

Change it back.",2,False,AcceptMyNicknameAlready,"New version takes away political filters, and others"
2021-06-25 05:38:44,"{'id': 23699082, 'body': ""Hi there, we appreciate you sharing your feedback with us. We are always looking for ways to improve our users' experience on the app so we will make sure to pass your input along to our Product Team."", 'modified': '2021-07-01T17:38:19Z'}","I live in an area that has a resort towns within 30-50 miles. This means that during certain times there are hundreds of potential matches and as I’m scrolling through looking at all these great options I get to the very bottom of the profile only to find that they live many, many states away. I’m not looking to be someone’s vacation hookup so being able to sort by distance from where we live would be helpful. Or at least if the profile had that information at the top with all the other details, we wouldn’t be scrolling through and seeing all these great options we can’t have.",3,False,elocin2003,A few more filters are necessary
2018-08-16 01:06:10,"{'id': 4690551, 'body': 'Hey there, thanks for letting us know your feedback. This is so helpful for us moving forward and user feedback helps us make Bumble the best that it can be.', 'modified': '2018-08-16T15:19:25Z'}","When you pay for the App it will only show you 8 tiny icons of people who liked you and will only ever show 8 in queue, so you have no clue how many more you need to look at. You have to click on each icon just to really see the face of each person and choose whether you’re interested or not. This is extremely cumbersome for me because I can never seem to get through the entire queue or look at it in an efficient manner. Please redesign this like your competitors who all seem to have much more user-friendly designs. I only paid for a month, but if this isn’t fixed by then, I definitely won’t pay again. I already turned off the auto-renewal for this very reason.",3,False,Kfnheat569$$$,Not Worth Paying For
